REF_DATE,Origin,DGUID,Destination,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
1972/1973,"Manitoba, province of origin",2016A000246,"Yukon, province of destination",Persons,249,units ,0,v466630,7.11,234,,,,0
1972/1973,"Manitoba, province of origin",2016A000246,"Northwest Territories including Nunavut, province of destination",Persons,249,units ,0,v466631,7.12,367,,,t,0
1972/1973,"Saskatchewan, province of origin",2016A000247,"Newfoundland and Labrador, province of destination",Persons,249,units ,0,v466642,8.1,177,,,,0
1972/1973,"Saskatchewan, province of origin",2016A000247,"Prince Edward Island, province of destination",Persons,249,units ,0,v466647,8.2,71,,,,0
1972/1973,"Saskatchewan, province of origin",2016A000247,"Nova Scotia, province of destination",Persons,249,units ,0,v466648,8.3,393,,,,0
1972/1973,"Saskatchewan, province of origin",2016A000247,"New Brunswick, province of destination",Persons,249,units ,0,v466649,8.4,314,,,,0
1972/1973,"Saskatchewan, province of origin",2016A000247,"Quebec, province of destination",Persons,249,units ,0,v466650,8.5,474,,,,0
1972/1973,"Saskatchewan, province of origin",2016A000247,"Ontario, province of destination",Persons,249,units ,0,v466651,8.6,3723,,,,0
1972/1973,"Saskatchewan, province of origin",2016A000247,"Manitoba, province of destination",Persons,249,units ,0,v466652,8.7,6500,,,,0
1972/1973,"Saskatchewan, province of origin",2016A000247,"Alberta, province of destination",Persons,249,units ,0,v466653,8.9,15698,,,,0
1972/1973,"Saskatchewan, province of origin",2016A000247,"British Columbia, province of destination",Persons,249,units ,0,v466654,8.1,9573,,,,0
1972/1973,"Saskatchewan, province of origin",2016A000247,"Yukon, province of destination",Persons,249,units ,0,v466643,8.11,301,,,,0
1972/1973,"Saskatchewan, province of origin",2016A000247,"Northwest Territories including Nunavut, province of destination",Persons,249,units ,0,v466644,8.12,467,,,t,0
1972/1973,"Alberta, province of origin",2016A000248,"Newfoundland and Labrador, province of destination",Persons,249,units ,0,v466655,9.1,320,,,,0
1972/1973,"Alberta, province of origin",2016A000248,"Prince Edward Island, province of destination",Persons,249,units ,0,v466660,9.2,219,,,,0
1972/1973,"Alberta, province of origin",2016A000248,"Nova Scotia, province of destination",Persons,249,units ,0,v466661,9.3,1565,,,,0
1972/1973,"Alberta, province of origin",2016A000248,"New Brunswick, province of destination",Persons,249,units ,0,v466662,9.4,787,,,,0
1972/1973,"Alberta, province of origin",2016A000248,"Quebec, province of destination",Persons,249,units ,0,v466663,9.5,1664,,,,0
1972/1973,"Alberta, province of origin",2016A000248,"Ontario, province of destination",Persons,249,units ,0,v466664,9.6,9554,,,,0
1972/1973,"Alberta, province of origin",2016A000248,"Manitoba, province of destination",Persons,249,units ,0,v466665,9.7,4503,,,,0
1972/1973,"Alberta, province of origin",2016A000248,"Saskatchewan, province of destination",Persons,249,units ,0,v466666,9.8,7332,,,,0
1972/1973,"Alberta, province of origin",2016A000248,"British Columbia, province of destination",Persons,249,units ,0,v466667,9.1,29698,,,,0
1972/1973,"Alberta, province of origin",2016A000248,"Yukon, province of destination",Persons,249,units ,0,v466656,9.11,931,,,,0
1972/1973,"Alberta, province of origin",2016A000248,"Northwest Territories including Nunavut, province of destination",Persons,249,units ,0,v466657,9.12,1458,,,t,0
1972/1973,"British Columbia, province of origin",2016A000259,"Newfoundland and Labrador, province of destination",Persons,249,units ,0,v466459,10.1,429,,,,0
1972/1973,"British Columbia, province of origin",2016A000259,"Prince Edward Island, province of destination",Persons,249,units ,0,v466464,10.2,79,,,,0
1972/1973,"British Columbia, province of origin",2016A000259,"Nova Scotia, province of destination",Persons,249,units ,0,v466465,10.3,1598,,,,0
1972/1973,"British Columbia, province of origin",2016A000259,"New Brunswick, province of destination",Persons,249,units ,0,v466466,10.4,806,,,,0
1972/1973,"British Columbia, province of origin",2016A000259,"Quebec, province of destination",Persons,249,units ,0,v466467,10.5,2416,,,,0
1972/1973,"British Columbia, province of origin",2016A000259,"Ontario, province of destination",Persons,249,units ,0,v466468,10.6,13928,,,,0
1972/1973,"British Columbia, province of origin",2016A000259,"Manitoba, province of destination",Persons,249,units ,0,v466469,10.7,4928,,,,0
1972/1973,"British Columbia, province of origin",2016A000259,"Saskatchewan, province of destination",Persons,249,units ,0,v466470,10.8,4670,,,,0
1972/1973,"British Columbia, province of origin",2016A000259,"Alberta, province of destination",Persons,249,units ,0,v466471,10.9,20673,,,,0
1972/1973,"British Columbia, province of origin",2016A000259,"Yukon, province of destination",Persons,249,units ,0,v466460,10.11,839,,,,0
1972/1973,"British Columbia, province of origin",2016A000259,"Northwest Territories including Nunavut, province of destination",Persons,249,units ,0,v466461,10.12,1315,,,t,0
1972/1973,"Yukon, province of origin",2016A000260,"Newfoundland and Labrador, province of destination",Persons,249,units ,0,v466472,11.1,28,,,,0
1972/1973,"Yukon, province of origin",2016A000260,"Prince Edward Island, province of destination",Persons,249,units ,0,v466477,11.2,5,,,,0
1972/1973,"Yukon, province of origin",2016A000260,"Nova Scotia, province of destination",Persons,249,units ,0,v466478,11.3,5,,,,0
1972/1973,"Yukon, province of origin",2016A000260,"New Brunswick, province of destination",Persons,249,units ,0,v466479,11.4,12,,,,0
1972/1973,"Yukon, province of origin",2016A000260,"Quebec, province of destination",Persons,249,units ,0,v466480,11.5,57,,,,0
1972/1973,"Yukon, province of origin",2016A000260,"Ontario, province of destination",Persons,249,units ,0,v466481,11.6,242,,,,0
1972/1973,"Yukon, province of origin",2016A000260,"Manitoba, province of destination",Persons,249,units ,0,v466482,11.7,156,,,,0
1972/1973,"Yukon, province of origin",2016A000260,"Saskatchewan, province of destination",Persons,249,units ,0,v466483,11.8,117,,,,0
1972/1973,"Yukon, province of origin",2016A000260,"Alberta, province of destination",Persons,249,units ,0,v466484,11.9,813,,,,0
1972/1973,"Yukon, province of origin",2016A000260,"British Columbia, province of destination",Persons,249,units ,0,v466473,11.1,936,,,,0
1972/1973,"Yukon, province of origin",2016A000260,"Northwest Territories including Nunavut, province of destination",Persons,249,units ,0,v466474,11.12,0,,,t,0
1972/1973,"Northwest Territories including Nunavut, province of origin",,"Newfoundland and Labrador, province of destination",Persons,249,units ,0,v466485,12.1,42,,,t,0
1972/1973,"Northwest Territories including Nunavut, province of origin",,"Prince Edward Island, province of destination",Persons,249,units ,0,v466488,12.2,6,,,t,0
1972/1973,"Northwest Territories including Nunavut, province of origin",,"Nova Scotia, province of destination",Persons,249,units ,0,v466489,12.3,7,,,t,0
1972/1973,"Northwest Territories including Nunavut, province of origin",,"New Brunswick, province of destination",Persons,249,units ,0,v466490,12.4,19,,,t,0
1972/1973,"Northwest Territories including Nunavut, province of origin",,"Quebec, province of destination",Persons,249,units ,0,v466491,12.5,88,,,t,0
1972/1973,"Northwest Territories including Nunavut, province of origin",,"Ontario, province of destination",Persons,249,units ,0,v466492,12.6,382,,,t,0
1972/1973,"Northwest Territories including Nunavut, province of origin",,"Manitoba, province of destination",Persons,249,units ,0,v466493,12.7,246,,,t,0
1972/1973,"Northwest Territories including Nunavut, province of origin",,"Saskatchewan, province of destination",Persons,249,units ,0,v466494,12.8,180,,,t,0
1972/1973,"Northwest Territories including Nunavut, province of origin",,"Alberta, province of destination",Persons,249,units ,0,v466495,12.9,1273,,,t,0
1972/1973,"Northwest Territories including Nunavut, province of origin",,"British Columbia, province of destination",Persons,249,units ,0,v466486,12.1,1464,,,t,0
1972/1973,"Northwest Territories including Nunavut, province of origin",,"Yukon, province of destination",Persons,249,units ,0,v466487,12.11,0,,,t,0
1973/1974,"Newfoundland and Labrador, province of origin",2016A000210,"Prince Edward Island, province of destination",Persons,249,units ,0,v466446,1.2,223,,,,0
1973/1974,"Newfoundland and Labrador, province of origin",2016A000210,"Nova Scotia, province of destination",Persons,249,units ,0,v466451,1.3,2377,,,,0
1973/1974,"Newfoundland and Labrador, province of origin",2016A000210,"New Brunswick, province of destination",Persons,249,units ,0,v466452,1.4,1038,,,,0
1973/1974,"Newfoundland and Labrador, province of origin",2016A000210,"Quebec, province of destination",Persons,249,units ,0,v466453,1.5,1301,,,,0
1973/1974,"Newfoundland and Labrador, province of origin",2016A000210,"Ontario, province of destination",Persons,249,units ,0,v466454,1.6,8086,,,,0
1973/1974,"Newfoundland and Labrador, province of origin",2016A000210,"Manitoba, province of destination",Persons,249,units ,0,v466455,1.7,939,,,,0
1973/1974,"Newfoundland and Labrador, province of origin",2016A000210,"Saskatchewan, province of destination",Persons,249,units ,0,v466456,1.8,117,,,,0
1973/1974,"Newfoundland and Labrador, province of origin",2016A000210,"Alberta, province of destination",Persons,249,units ,0,v466457,1.9,812,,,,0
1973/1974,"Newfoundland and Labrador, province of origin",2016A000210,"British Columbia, province of destination",Persons,249,units ,0,v466458,1.1,850,,,,0
1973/1974,"Newfoundland and Labrador, province of origin",2016A000210,"Yukon, province of destination",Persons,249,units ,0,v466447,1.11,42,,,,0
1973/1974,"Newfoundland and Labrador, province of origin",2016A000210,"Northwest Territories including Nunavut, province of destination",Persons,249,units ,0,v466448,1.12,67,,,t,0
1973/1974,"Prince Edward Island, province of origin",2016A000211,"Newfoundland and Labrador, province of destination",Persons,249,units ,0,v466564,2.1,180,,,,0
1973/1974,"Prince Edward Island, province of origin",2016A000211,"Nova Scotia, province of destination",Persons,249,units ,0,v466569,2.3,869,,,,0
1973/1974,"Prince Edward Island, province of origin",2016A000211,"New Brunswick, province of destination",Persons,249,units ,0,v466570,2.4,728,,,,0
1973/1974,"Prince Edward Island, province of origin",2016A000211,"Quebec, province of destination",Persons,249,units ,0,v466571,2.5,205,,,,0
1973/1974,"Prince Edward Island, province of origin",2016A000211,"Ontario, province of destination",Persons,249,units ,0,v466572,2.6,1349,,,,0
1973/1974,"Prince Edward Island, province of origin",2016A000211,"Manitoba, province of destination",Persons,249,units ,0,v466573,2.7,174,,,,0
1973/1974,"Prince Edward Island, province of origin",2016A000211,"Saskatchewan, province of destination",Persons,249,units ,0,v466574,2.8,42,,,,0
1973/1974,"Prince Edward Island, province of origin",2016A000211,"Alberta, province of destination",Persons,249,units ,0,v466575,2.9,342,,,,0
1973/1974,"Prince Edward Island, province of origin",2016A000211,"British Columbia, province of destination",Persons,249,units ,0,v466576,2.1,229,,,,0
1973/1974,"Prince Edward Island, province of origin",2016A000211,"Yukon, province of destination",Persons,249,units ,0,v466565,2.11,4,,,,0
1973/1974,"Prince Edward Island, province of origin",2016A000211,"Northwest Territories including Nunavut, province of destination",Persons,249,units ,0,v466566,2.12,4,,,t,0
1973/1974,"Nova Scotia, province of origin",2016A000212,"Newfoundland and Labrador, province of destination",Persons,249,units ,0,v466577,3.1,1931,,,,0
1973/1974,"Nova Scotia, province of origin",2016A000212,"Prince Edward Island, province of destination",Persons,249,units ,0,v466582,3.2,997,,,,0
1973/1974,"Nova Scotia, province of origin",2016A000212,"New Brunswick, province of destination",Persons,249,units ,0,v466583,3.4,3898,,,,0
1973/1974,"Nova Scotia, province of origin",2016A000212,"Quebec, province of destination",Persons,249,units ,0,v466584,3.5,1935,,,,0
1973/1974,"Nova Scotia, province of origin",2016A000212,"Ontario, province of destination",Persons,249,units ,0,v466585,3.6,11038,,,,0
1973/1974,"Nova Scotia, province of origin",2016A000212,"Manitoba, province of destination",Persons,249,units ,0,v466586,3.7,1237,,,,0
1973/1974,"Nova Scotia, province of origin",2016A000212,"Saskatchewan, province of destination",Persons,249,units ,0,v466587,3.8,216,,,,0
1973/1974,"Nova Scotia, province of origin",2016A000212,"Alberta, province of destination",Persons,249,units ,0,v466588,3.9,1570,,,,0
1973/1974,"Nova Scotia, province of origin",2016A000212,"British Columbia, province of destination",Persons,249,units ,0,v466589,3.1,2333,,,,0
1973/1974,"Nova Scotia, province of origin",2016A000212,"Yukon, province of destination",Persons,249,units ,0,v466578,3.11,29,,,,0
1973/1974,"Nova Scotia, province of origin",2016A000212,"Northwest Territories including Nunavut, province of destination",Persons,249,units ,0,v466579,3.12,47,,,t,0
1973/1974,"New Brunswick, province of origin",2016A000213,"Newfoundland and Labrador, province of destination",Persons,249,units ,0,v466590,4.1,882,,,,0
1973/1974,"New Brunswick, province of origin",2016A000213,"Prince Edward Island, province of destination",Persons,249,units ,0,v466595,4.2,922,,,,0
1973/1974,"New Brunswick, province of origin",2016A000213,"Nova Scotia, province of destination",Persons,249,units ,0,v466596,4.3,4187,,,,0
1973/1974,"New Brunswick, province of origin",2016A000213,"Quebec, province of destination",Persons,249,units ,0,v466597,4.5,3211,,,,0
1973/1974,"New Brunswick, province of origin",2016A000213,"Ontario, province of destination",Persons,249,units ,0,v466598,4.6,6871,,,,0
1973/1974,"New Brunswick, province of origin",2016A000213,"Manitoba, province of destination",Persons,249,units ,0,v466599,4.7,750,,,,0
1973/1974,"New Brunswick, province of origin",2016A000213,"Saskatchewan, province of destination",Persons,249,units ,0,v466600,4.8,211,,,,0
1973/1974,"New Brunswick, province of origin",2016A000213,"Alberta, province of destination",Persons,249,units ,0,v466601,4.9,1039,,,,0
1973/1974,"New Brunswick, province of origin",2016A000213,"British Columbia, province of destination",Persons,249,units ,0,v466602,4.1,1453,,,,0
1973/1974,"New Brunswick, province of origin",2016A000213,"Yukon, province of destination",Persons,249,units ,0,v466591,4.11,6,,,,0
1973/1974,"New Brunswick, province of origin",2016A000213,"Northwest Territories including Nunavut, province of destination",Persons,249,units ,0,v466592,4.12,10,,,t,0
1973/1974,"Quebec, province of origin",2016A000224,"Newfoundland and Labrador, province of destination",Persons,249,units ,0,v466603,5.1,1186,,,,0
1973/1974,"Quebec, province of origin",2016A000224,"Prince Edward Island, province of destination",Persons,249,units ,0,v466608,5.2,269,,,,0
1973/1974,"Quebec, province of origin",2016A000224,"Nova Scotia, province of destination",Persons,249,units ,0,v466609,5.3,2482,,,,0
